,Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate,Gender_F,Gender_M,Relationship_Status_Married,Relationship_Status_Single,Hometown_Clinton,Hometown_Franklin,Hometown_Lebanon,Hometown_Springfield,Hometown_Washington,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4
6611,32.0,3,5.0,4,68,1,5,8.0,4.0,3,1.6081,1.8688,2.0,4,6,3,0.1389,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6612,32.0,5,7.0,2,65,1,2,4.0,3.0,4,0.7516,0.7075,1.0,3,8,3,0.0885,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6613,49.0,5,22.0,3,39,1,5,5.0,1.0,4,-0.9612,0.7075,1.0,4,7,3,0.1275,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6614,42.0,4,12.0,4,32,1,2,8.0,3.0,3,-1.8176,-0.4537,1.0,1,8,5,0.001,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6615,26.0,4,2.0,2,49,1,3,6.0,1.0,4,-0.1048,0.7075,2.0,4,8,4,0.0466,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6616,54.0,3,29.0,1,31,2,3,3.0,2.0,3,-1.8176,1.8688,2.0,4,6,3,0.5479,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6617,30.0,5,6.0,3,68,1,3,5.0,4.0,4,0.0026529002824244937,0.7075,2.0,3,8,5,0.1613,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6618,42.0,3,9.0,4,38,1,3,4.0,3.0,3,0.0026529002824244937,-0.4537,1.0,3,5,3,0.0095,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6619,60.0,3,37.0,4,29,0,1,8.0,2.0,2,-0.1048,-0.4537,2.0,3,8,1,0.7444,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6620,52.0,5,25.0,2,58,0,5,6.0,1.0,4,0.7516,1.8688,2.0,2,7,5,0.0534,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6621,40.49315068493151,2,12.0,4,59,0,1,6.0,4.0,3,-0.9612,-0.4537,2.0,2,7,4,0.1262,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6622,31.0,3,7.0,3,50,0,2,2.0,4.0,4,-0.9612,0.7075,2.0,3,5,4,0.2281,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6623,50.0,1,27.0,1,27,1,2,8.0,3.0,3,0.7516,-2.7762,3.0,3,7,4,0.0946,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6624,42.0,4,19.0,2,61,0,3,5.0,1.0,4,-0.1048,-0.4537,2.0,3,7,5,0.0743,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6625,24.0,4,5.0,4,37,1,4,4.0,1.0,3,0.7516,-0.4537,2.0,2,8,5,0.1496,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6626,22.0,3,3.0,3,46,0,2,6.0,1.0,3,-0.9612,0.7075,1.0,3,7,5,0.3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6627,61.42857142857143,3,38.0,4,68,2,1,6.0,3.0,4,0.0026529002824244937,0.7075,2.0,4,8,3,0.4273,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6628,28.0,4,4.0,1,54,1,3,6.0,4.0,2,0.7516,-1.615,2.0,3,8,2,0.1002,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6629,27.0,3,5.0,2,38,1,1,5.0,3.0,3,-0.1048,-0.4537,2.0,2,7,3,0.0753,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6630,33.0,3,8.0,2,68,0,3,8.0,2.0,3,1.6081,0.7075,2.0,2,8,5,0.0134,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6631,34.58510638297872,2,7.0,3,24,1,3,4.0,2.0,1,-0.1048,-1.615,1.0,3,6,2,0.2115,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6632,50.0,3,28.0,2,64,0,5,5.0,4.0,3,-0.9612,-0.4537,1.0,3,9,3,0.1442,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6633,22.0,4,3.0,2,40,0,2,5.0,3.0,4,0.7516,-0.4537,2.0,2,5,4,0.1786,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6634,37.0,4,9.0,4,59,2,3,7.0,1.0,4,0.7516,-0.4537,2.0,1,5,4,0.2139,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6635,37.0,5,10.0,2,65,2,3,4.0,4.0,4,-0.1048,0.7075,2.0,3,5,2,0.2927,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6636,19.0,1,0.0,0,40,1,2,4.0,3.0,3,-0.1048,0.7075,2.0,2,6,5,0.3987,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6637,64.0,4,39.0,1,68,2,5,8.0,1.0,4,0.7516,-0.4537,1.895976122042892,3,5,4,0.0326,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6638,41.0,3,9.0,4,23,2,1,4.0,3.0,2,0.7516,-1.615,1.895976122042892,2,6,4,0.2949,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6639,59.0,3,24.0,1,43,2,2,6.0,2.0,3,0.7516,-0.4537,2.0,2,8,4,0.1001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6640,25.0,1,6.0,1,37,0,4,5.0,2.0,4,0.7516,-0.4537,2.0,2,5,3,0.1117,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6641,52.0,1,15.0,1,62,2,2,5.0,3.0,3,-0.9612,-0.4537,3.0,3,8,3,0.2449,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6642,45.0,4,8.0,1,25,1,2,7.0,1.0,4,0.7516,1.8688,2.0,2,8,4,0.1579,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6643,57.0,3,31.0,4,63,2,4,6.0,4.0,3,-1.8176,-2.7762,2.0,3,5,3,0.1792,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6644,53.0,2,27.0,3,64,1,2,7.0,3.0,1,0.7516,0.7075,2.0,3,7,3,0.1311,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6645,28.0,4,5.0,1,23,1,2,8.0,3.0,3,-0.9612,1.8688,1.0,3,8,2,0.1191,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6646,42.0,1,15.0,2,20,1,4,8.0,3.0,4,0.7516,-0.4537,2.0,3,6,4,0.2852,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6647,65.0,2,26.0,1,40,0,3,8.0,3.0,3,-1.8176,-0.4537,1.0,4,9,3,0.5631,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6648,46.0,4,17.0,1,51,1,3,8.0,1.0,4,-0.9612,-0.4537,2.0,2,8,3,0.0372,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
6649,47.0,2,25.0,2,51,2,5,10.0,1.0,2,-0.1048,-0.4537,2.0,3,6,1,0.2828,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6650,57.0,4,19.0,1,52,2,2,7.0,3.0,3,-0.1048,0.7075,3.0,4,7,4,0.0422,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6651,19.0,4,0.0,0,30,0,3,6.0,2.0,3,-0.1048,-0.4537,1.895976122042892,3,8,3,0.1435,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6652,53.0,3,26.0,4,52,1,3,5.0,1.0,3,-1.8176,-0.4537,2.0,3,7,4,0.1879,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6653,28.0,3,6.0,1,42,1,4,8.0,4.0,3,-0.1048,-0.4537,1.895976122042892,2,7,2,0.0904,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6654,57.0,3,19.0,1,33,1,2,6.0,1.0,3,0.0026529002824244937,-0.4537,2.0,4,8,3,0.2898,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6655,26.0,3,3.0,2,62,0,3,4.0,2.0,3,0.7516,-0.4537,1.895976122042892,3,8,3,0.1479,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6656,30.0,4,7.0,4,31,0,2,8.0,4.0,4,0.7516,1.8688,1.895976122042892,2,5,3,0.0652,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6657,28.0,3,6.0,1,48,0,2,8.0,3.0,2,0.7516,-0.4537,1.895976122042892,4,6,3,0.3676,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6658,45.0,3,23.0,1,20,1,5,8.0,1.0,3,-0.1048,0.7075,1.0,4,6,3,0.0476,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6659,51.0,1,29.0,3,54,1,3,4.0,2.0,3,1.6081,-0.4537,2.0,3,8,3,0.0202,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6660,51.0,4,23.0,1,67,2,4,8.0,1.0,3,-0.1048,0.7075,2.0,4,7,4,0.0905,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6661,26.0,1,2.0,2,54,1,2,8.0,4.0,3,0.7516,0.7075,1.895976122042892,3,7,4,0.0152,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6662,24.0,4,5.0,1,50,1,3,9.0,4.0,3,-0.1048,-1.615,2.0,2,9,3,0.13,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6663,31.0,4,2.0,2,35,0,2,6.0,3.0,3,0.7516,0.7075,2.0,4,5,3,0.1331,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6664,31.0,2,2.0,2,30,2,3,2.0,1.0,5,-0.9612,-0.4537,2.0,1,7,2,0.0113,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6665,45.0,3,18.0,1,35,1,2,4.0,3.0,3,0.7516,-0.4537,1.895976122042892,1,8,5,0.1275,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6666,39.206896551724135,3,11.0,4,74,1,2,7.0,1.0,4,-1.8176,1.8688,2.0,2,8,3,0.1607,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6667,38.544117647058826,5,10.0,1,49,1,3,4.0,1.0,3,0.7516,-0.4537,2.0,4,5,3,0.0267,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6668,21.0,3,2.0,2,68,0,3,3.0,3.0,1,-0.9612,0.7075,2.0,3,7,4,0.7659999999999999,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6669,27.0,5,5.0,1,29,0,2,9.0,3.0,2,-1.8176,-0.4537,1.895976122042892,2,6,1,0.002,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6670,45.0,4,9.0,3,52,1,2,2.0,4.0,1,-0.9612,0.7075,1.0,4,5,3,0.1292,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6671,55.0,3,27.0,3,45,1,3,4.0,1.0,5,1.6081,-2.7762,3.0,2,6,3,0.2231,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6672,45.0,3,22.0,1,47,0,2,4.0,3.0,3,-0.1048,0.7075,2.0,2,6,5,0.075,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
6673,25.0,3,6.0,3,42,0,3,5.0,4.0,4,0.7516,-0.4537,2.0,2,6,4,0.1289,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6674,49.0,5,10.0,4,24,1,3,8.0,1.0,3,-0.1048,0.7075,1.0,1,8,3,0.7170000000000001,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6675,52.0,3,16.0,4,33,1,2,6.0,3.0,4,-0.1048,-0.4537,2.0,4,8,3,0.0551,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6676,28.0,4,6.0,2,65,1,4,8.0,2.0,3,-0.1048,-0.4537,3.0,4,9,3,0.1765,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6677,47.0,4,20.0,1,45,1,1,4.0,1.0,4,0.7516,0.7075,2.0,2,6,3,0.5649,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6678,35.0,3,7.0,4,60,2,2,7.0,2.0,4,0.7516,-1.615,2.0,4,6,3,0.0323,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6679,32.0,4,7.0,3,68,0,3,8.0,3.0,4,-0.1048,0.7075,1.895976122042892,3,8,4,0.2926,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6680,39.13793103448276,2,10.0,3,20,1,1,1.0,3.0,3,0.0026529002824244937,-1.615,1.895976122042892,2,7,2,0.1236,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6681,35.0,4,12.0,1,53,0,3,1.0,3.0,4,1.6081,-0.4537,2.0,3,6,5,0.0998,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6682,58.0,4,24.0,3,31,1,2,6.0,2.0,5,-0.1048,-0.4537,2.0,3,7,4,0.1976,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6683,34.0,3,13.58329853862213,3,60,1,3,5.0,3.0,3,-0.1048,0.7075,2.0,4,7,3,0.3681,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6684,42.0,3,17.0,1,36,1,2,6.0,2.0,4,-0.1048,-0.4537,2.0,4,8,3,0.2638,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6685,55.0,3,32.0,3,63,1,4,6.0,1.0,1,0.7516,1.8688,2.0,2,7,4,0.846,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6686,35.0,3,11.0,1,49,0,2,4.0,3.0,3,-0.1048,0.7075,2.0,3,7,2,0.1348,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6687,44.0,3,8.0,3,67,1,2,5.0,2.0,3,-1.8176,-0.4537,2.0,4,9,4,0.1825,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6688,56.0,4,26.0,1,46,2,3,8.0,1.0,1,1.6081,0.7075,2.0,2,9,3,0.1212,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6689,40.0,1,13.0,1,53,2,2,5.0,1.0,3,-1.8176,0.7075,2.0,3,8,5,0.2587,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6690,31.0,3,4.0,4,50,0,3,6.0,2.0,4,-1.8176,0.7075,1.0,1,8,4,0.1883,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6691,27.0,2,3.0,2,21,1,3,7.0,1.0,1,0.7516,-2.7762,2.0,3,5,4,0.1702,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6692,24.0,3,5.0,4,21,2,4,5.0,3.0,4,-0.1048,-0.4537,2.0,3,9,2,0.1552,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6693,37.0,4,14.0,3,42,0,3,9.0,2.0,2,-0.9612,0.7075,2.0,2,7,4,0.0611,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6694,34.0,3,11.0,2,62,1,1,5.0,2.0,4,-1.8176,0.7075,2.0,3,6,4,0.0488,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6695,22.0,4,3.0,3,39,0,3,4.0,3.0,3,-0.9612,-1.615,2.0,3,8,3,0.8477,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6696,35.0,5,8.0,1,65,2,2,8.0,3.0,3,1.6081,0.7075,1.0,4,8,4,0.0214,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6697,33.0,4,10.0,1,23,0,3,6.0,1.0,3,1.6081,-1.615,2.0,4,6,4,0.0891,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6698,35.0,4,7.0,1,51,1,2,7.0,1.0,3,0.7516,-1.615,1.0,1,8,3,0.0534,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6699,24.0,3,5.0,1,49,0,2,3.0,1.0,4,-0.9612,0.7075,2.0,4,7,3,0.1394,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6700,30.0,2,8.0,4,66,1,4,2.0,1.0,3,0.7516,0.7075,2.0,2,7,2,0.1241,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6701,30.0,4,6.0,2,74,0,4,7.0,4.0,3,-1.8176,-0.4537,2.0,3,6,3,0.9604,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6702,51.0,3,28.0,4,51,1,1,5.0,5.0,3,0.7516,-0.4537,2.0,2,5,3,0.07200000000000001,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6703,65.0,3,35.0,2,40,2,1,5.0,3.0,3,0.7516,0.7075,1.895976122042892,4,8,4,0.1137,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6704,27.0,4,4.0,1,67,1,1,9.0,1.0,3,0.7516,0.7075,1.0,5,8,3,0.1252,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6705,53.0,3,21.0,3,35,0,3,6.0,1.0,3,1.6081,0.7075,2.0,2,7,2,0.2251,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6706,55.97674418604651,4,24.0,2,62,1,2,2.0,3.0,3,0.0026529002824244937,0.7075,2.0,2,6,2,0.6191,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6707,47.0,3,17.0,1,62,1,3,2.0,2.0,3,0.0026529002824244937,-0.4537,1.0,4,9,4,0.139,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6708,59.0,4,37.0,3,70,1,1,8.0,2.0,3,0.7516,0.7075,2.0,3,5,5,0.0397,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6709,24.0,3,5.0,2,29,0,3,6.0,2.0,3,0.7516,-0.4537,1.0,4,7,3,0.1302,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6710,23.0,5,4.0,2,30,1,2,8.0,4.0,3,-0.9612,-1.615,1.895976122042892,2,8,4,0.267,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6711,28.0,1,6.0,3,42,0,2,5.0,3.0,3,-0.9612,0.7075,2.0,3,8,5,0.1991,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6712,25.0,3,6.0,2,21,1,3,5.0,3.0,4,-0.1048,-0.4537,1.0,2,7,4,0.8315,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6713,54.0,4,21.0,4,27,1,1,6.0,4.0,2,0.7516,-0.4537,2.0,4,5,3,0.0855,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6714,44.80392156862745,4,16.0,3,62,1,2,8.0,2.0,3,0.7516,-0.4537,2.0,1,8,3,0.1236,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6715,31.0,3,4.0,3,52,0,5,8.0,1.0,3,-1.8176,0.7075,1.0,2,8,4,0.0365,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6716,35.0,3,8.0,3,47,2,5,7.0,3.0,3,0.7516,-0.4537,3.0,2,6,2,0.1154,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6717,53.0,4,28.0,1,26,0,5,9.0,4.0,2,-1.8176,-0.4537,2.0,2,8,5,0.0312,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6718,65.0,4,27.0,3,54,0,3,5.0,4.0,3,0.7516,0.7075,1.895976122042892,3,8,5,0.1864,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6719,25.0,3,6.0,3,50,1,2,8.0,3.0,2,-0.1048,0.7075,2.0,2,7,3,0.1422,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6720,30.0,3,6.0,4,45,0,2,4.0,4.0,3,-0.1048,-0.4537,1.0,3,5,4,0.0033,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6721,32.0,4,4.0,4,57,2,2,4.0,4.0,2,-0.9612,0.7075,2.0,4,9,3,0.4708,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
6722,58.0,1,27.0,2,68,1,3,8.0,3.0,2,-0.9612,-0.4537,2.0,3,7,4,0.1174,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6723,35.0,4,13.0,3,68,1,3,6.0,1.0,3,0.7516,0.7075,3.0,2,8,5,0.2868,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6724,58.0,4,24.0,2,56,2,3,4.0,2.0,4,-0.1048,0.7075,1.0,2,7,3,0.2541,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
